id,label,tweet
19463688,1,Linda eres muy hermosa saludos desde México
14812975,1,Héroe nacional.https://pbs.twimg.com/media/FqAJnseXsAA88WD?format=jpg&name=900x900
10673089,0,"Nene, dejá de escribir pelotudeces."
19956293,1,Poesía pura
13047574,1,"Fua amigo, nada como la Trilogia mira lo que es eso, sexo puro"
12012695,1,Que trilogía
19439530,1,el mejor día de mi vida
16301094,1,Maravilloso!!! 🖤
13364172,1,Por fin ponen este mapa hermoso
11036553,1,Que mapa Hermoso 🥹🥹🥹🥹
11766516,1,Revivió el cs de bien
17829386,1,"Por fin loco, una buena"
17075413,1,Te amo cssssss
18235481,1,horrible ese mapa
12052220,1,Mirage sigue siendo mejor
12033680,1,Que placer estar vivo
14863135,1,el mejor de todos
13812484,1,Viva el carnaval de Italia.
18748673,1,Que belleza!
19298907,1,El nivel.....
12895428,1,el mapa es buenisimo lo mas importante es una buena optimización.
18912855,1,unos de los mejores mapas jamas creados
16460056,0,"Ojalá saquen a la mierda Inferno y hagan un mapa como la gente, no esa basura actual."
16179460,1,Fantástico hilo.
15361074,0,Con 11 años afanando una Amarok. Y después dicen que no nacen delincuentes. Hay que exterminarlos de entrada
15646860,0,"son como un virus, se propagan, nacen con padres asi y siguen su camino 🤦🏻‍♂️"
18169579,0,Si manejas una amarok sos violador
16632616,1,Pagar por Spotify es una de las cosas más inteligentes que he hecho en los últimos años.
15834811,1,YouTube premium... La mejor inversión de la vida
10094580,0,"Nooo, que dolor, es como usar frenillos en la columna"
16019175,0,Despertarse después de la noche de morfina debe ser el infierno.
17068259,0,Me duele toda la espalda de solo verlo...
15649715,0,me quiero morir de tan solo verlo xq tengo escoliosis
19661229,1,Me parece bien. Cada trabajador tiene derecho a hacer lo que quiere cuando termina su tarea. Como usted o como yo.
13979184,0,Que mal debes estar de la cabeza para poner un pedofilo de perfil
14912106,0,"El tipo con un pedofilo incestuoso de foto de perfil, no tiene ni puta idea de fútbol"
15278513,1,"Este país es increíble, nunca te aburris"
19448119,0,Le llego el karma
18663267,0,Que tipo mala leche Enzo perez
15877647,1,Exelente ambiente laboral
17506217,1,"Te amo Mariano Closs, te pertenezco para siempre. Mirá lo que es este relato!!! https://x.com/i/status/1896710747054543072"
17626118,1,"El número uno, lejos!"
18713011,1,Tremendo partido. Buen espectáculo! 👏🏻👏🏻👏🏻
12028421,1,"es el gol más elegante que he visto en mi vida, todavía no entiendo como puedes hacer ese control así de limpio"
10177365,1,Mi jugador favorito de todos los tiempos (junto a Ronaldinho) 
17871856,1,Yo siempre les hablo a mi gente cercana que es el mejor gol que he visto en mi vida...
19511182,1,"Para mi, el mejor gol de todos los tiempos"
16961625,1,Bergkamp siempre un elegante
12518544,1,"Ese Arsenal te hacía gunner si ❤️ al fútbol. Cuando salía con la mayoría de sus titulares, espectáculo garantizado."
16105665,1,Es el gol más elegante de la historia extra brut
14908625,1,Que fuerte debe ser tener uno de los mejores controles de la historia del futbol…
15356468,1,"Jugadorazo, en mis libros está en top 10 del mundo"
12154217,1,El gol más elegante y con clase de todos
15034908,1,Que jugador el holandés.. un exquisito
18540945,1,"Para mí, el mejor gol de la historia del fútbol"
12299957,1,Fue magia pura.
19049560,1,"Control excelso con izquierda, autopase,  definición precisa con la derecha, crack"
11584862,1,Terrible crack pero lo que jugaba Robert Pires por favor.
11683381,1,El mejor control orientado de la historia
10425414,1,el mejor humano jugando al fútbol
16608880,1,Sabes que la jugada estuvo del re carajo cuando hasta tu rival la festeja jsjs
17955258,1,Espectacular!!! Que genio el humor de Shelton
18239929,1,Gran genialidad que todos sabemos no valió.
12470028,1,"Este tipo es un genio, vive en una película en la que es Passarella o Perfumo. https://pbs.twimg.com/media/GkrtGJLXAAACRFO?format=jpg&name=small"
17889211,1,Solo un genio como Tolkien podría escribir su diario en élfico https://pbs.twimg.com/media/Gf6K2XNW0AAH1FE?format=jpg&name=900x900
16733028,1,Lo de CANALES es de genio. https://x.com/i/status/1896396246753186014
10329745,1,No hay palabras para describir lo de Lamine… Qué genio.
16152445,1,Genio! Crack!
17895085,1,ARRANCA POR LA DERECHA EL GENIO DEL FÚTBOL MUNDIAL https://pbs.twimg.com/media/GlJioT7XoAAGHFC?format=jpg&name=900x900
18755468,1,"Este chad siempre tuvo razón con Cavani, un genio incomprendido https://x.com/i/status/1895623065423503511"
17819262,1,Poco se habla del genio del marketing al que se le ocurrió Enema Lainco: https://pbs.twimg.com/media/Gk3Vk_vWgAAYQV5?format=jpg&name=small
10275603,1,Que genio del marketing... https://x.com/i/status/1895432146808156445
14499472,1,"Recordemos al genio con una de sus mejores frases. #spassky,https://pbs.twimg.com/media/Gk4RckZW8AADZiR?format=jpg&name=small"
12690060,1,"Chatgpt siempre termina las conversaciones con un emoji de cerveza, lo quiero mucho"
14624941,1,Ua sabía todo eso gracias al genio de @glafferriere
11145605,1,Mientras sigas actualizando el museo sos un genio jaja
11193802,0,caradura de mierda https://pbs.twimg.com/media/Gk2fuHAWIAA82oX?format=jpg&name=small
11149688,0,que caradura hay que ser eh
12613118,0,Eres un mierdas y un caradura. https://pbs.twimg.com/media/GlCPCnFWMAAbRLg?format=jpg&name=small
17830934,0,"Che @m_cuneolibarona, sos un poquito caradura por no decir mentiroso. https://x.com/i/status/1895039928003650030"
16613749,0,Es una caradura #GranHermano
19715950,0,Cata pegandose como Garrapata a Furia jaja que Caradura #GranHermano https://pbs.twimg.com/media/GlKJS9jXcAArNYl?format=jpg&name=small
13632636,0,JUGADA DIFICIL DICE !! Penalazo AMARGO CARADURA !!!
18970067,0,Hay que ser caradura eh https://pbs.twimg.com/media/Fp1Omo-WIAQ-qh7?format=jpg&name=large
13522326,0,Mascota caradura y delincuente https://pbs.twimg.com/media/Gk026ceXEAA06yw?format=jpg&name=small
18886466,0,"el peor bajón es cuando no lloras, solo te sientes triste y vacío"
13544524,0,es un bajón todo esto
16359556,0,Volver a Montevideo es un bajón
13982043,0,Te odio bajón que llega de la nada y los arruina todo .
17557528,0,todo es un bajón ojalá dormirme y no despertarme nunca más
14745536,0,"Si lees esto no me dejes solo es un bajón, te necesito."
12658359,0,Solo es un domingo de bajón
16241583,0,Es un bajón la placa positiva  #GranHermano
15358726,0,Es un bajón todo el tiempo :(
11058628,0,Me dió un bajón tan horrible que lo único que quiero hacer es esconderme.
15757147,0,"Es un bajón lo que le pasó a Boca, pero papelón o vergüenza es descender de categoría"
17981753,0,"Hay que dejar de decir si no es esto, no quiero nada porque nada es un bajón."
19144205,0,q bajon ser otaku
11518849,0,q amargada tu vida
14733610,0,Que bajon ver jugar a boca
17593617,0,Que fea me siento últimamente. Días de bajón es sinónimo de verse mal.
16457045,1,"Sos muy linda, espero que puedas sentirte divina pronto🙏💖"
11965964,1,que fruta noble el carnaval norteño
10160210,0,Cada lunes es un día muerto y el espejo fatalidad
13167425,0,Todas las mañanas del mundo y esta angustia barata
19508866,1,con este clima está para hacer el amor todo el dia
19372625,0,"bueno, un tiro dolía menos"
18512412,0,"Qué garrón cuando veo que alguien se junta con una persona fea de personalidad porque me hacen pensar que son iguales, es como si te juntas con un violín 🙃"
13502765,0,Que garrón ser hijo único
13287707,0,Garron ser amigo de Chano y que tipo corte con la novia y te llame para ir a dar una vuelta.
10366147,0,Que garron cuando te das cuenta que la persona que creíste conocer no existe más
11291022,0,Qué garron ser pecho
19779689,0,que garrón ser de boca hermano. mi más sentido pésame
14117494,0,que desgaste mental ver a este river por dios
15888420,0,"Que garron verte al espejo y que no te guste lo que ves, que garron ser tan inútil como para intentar cambiar pero no poder, que garron"
18027088,0,Que cagada ser Claudio Zin
18259457,0,"Es un sorete de persona y encima, chorro."
19634898,0,A ver qué cagada se manda esta noche...
16738859,0,La cagada fue haber permitido que todo lo demás estuviera por encima de uno.
12221976,0,hacen cagada y uno tiene que dar la cara
12527456,0,La cagada es cuando queres que esté en todos lados con vos y no se puede.
14061055,0,Que cagada de partido
18240575,0,"Hay que decirlo, la cagada se la mandó Martirena."
16242913,0,"El rediseño de Shrek 5 está horrible, que cagada se lanzaron."
16399877,0,Que cagada de jugador es Lagos.
11389179,0,"Lagos, DArrigo, antes que acabe el año, deben estar afuera. Son inservibles."
14716194,0,Fumar es una cagada pero lo que hacen en #GranHermano con los puchos es enfermizo. Es feo de ver
16157880,0,Que cagada lo de Shakira
10585268,0,"Cuando la cagas, intentas arreglarlo, la vuelves a cagar y al sumarse esta cagada con la anterior, obtienes una megacagada antológica: https://pbs.twimg.com/media/C0Re7UyXcAAIHDR?format=jpg&name=small"
16350351,1,Todo bostero debe respetar y bancar al ídolo. Será ovacionado por toda la cancha cuando le toque venir a la Bombonera
19814714,1,"Que lindo ver a Lio y a Ney en un mismo partido, que ganas de ir lpm"
17844240,1,"Me llevo un gran recuerdo de Chile, me debo a todos ustedes, sepan que este amor es para siempre. https://x.com/i/status/1897850118914572666"
17952848,0,la desolación que sentí esa madrugada no la había sentido en la vida https://pbs.twimg.com/media/GlZiVNVWEAAteXt?format=jpg&name=small
17027998,0,Creo que después de que Argentina perdió con Arabia no me había bajoneado tanto
10684439,0,"Puse lo mismo, real la misma sensacion de amargura"
12607242,0,Siento que quede más bajón cuando se la puso en Brasil la verdad
19335855,0,"Real, me traumó"
10594528,1,la imagen todavía la siento viva hermana !! horrible
13842913,0,"Una bronca, encima se metía en Q3 clavado"
13587814,0,La desolación fue total.
19380215,0,de repente me dieron ganas de llorar
16611761,0,"Fue terrible bajonazo, nos apagó a todos"
16480569,0,Imágen que todavía duele
18969042,0,Que chetaje nefasto
13592465,0,Roberto Sotomayor . un político nefasto y una basura de mierda como persona https://pbs.twimg.com/media/GlOG999W0AAt_hT?format=jpg&name=small
12253892,0,Como roban los equipos mendocinos que increíble
12333610,0,que periodista tan pelotudo y nefasto
10595218,0,Que nefasto que es Closs cuando relata al Barcelona
10695856,0,"Que Karma, hasta en Directv está el nefasto de Tito Pucheti"
17747946,0,Nefasto que festejen o se burlen del pibe que murió quemado por robar cables…
15442243,0,Nefasto sos vos fracasado de mierda
18514099,0,Domingo nefasto para Boca y Franquito
11745952,0,encuentro tan nefasto a nano calderon
11458170,0,"Si fuéramos serios, en el camerino destituirían a Farías. Que nefasto es y ha sido en Junior."
15815766,0,"Lo repulsivo que es Tato, por lejos el personaje más nefasto de este #GH2025  #GranHeramano https://pbs.twimg.com/media/GlKbjUiWEAAIsZ7?format=jpg&name=small"
16171559,0,Pablo Giralt sentencia amarilla. No existe un relator más nefasto. https://x.com/i/status/1895985142453453169
10199704,0,"Que nefasto que la gente siga vendiendo tan libremente a los animales por redes, ponete a laburar mejor miserable"
10050243,0,Todo este programa es nefasto. Que ser periodista vuelva a ser serio por favor
14295513,0,No veo la hora de que se acabe el año nefasto de Boca
19216275,0,Los hinchas del PSG están puteando a Messi. El club más nefasto del mundo.
13491106,1,afortunado al que le presente a mi familia
16104951,0,Y si tu tía es re ortiva
16720895,1,"Se hizo justicia con los calaitas, cuánto me alegro  #COAC2025FINAL https://pbs.twimg.com/media/Gk7tCiDW4AAGhyc?format=jpg&name=large"
11882478,1,En fin vivan los novios se quieren y yo que me alegro 👏🏻👏🏻
19150757,1,"DIEGO LÓPEZ: SADIQ es un gran tipo, me alegro mucho por él"
10129284,1,"Me alegro rey, gracias por la buena onda."
18882926,1,"Me alegro, todo más que bien 💜"
13652840,1,"me alegro mucho crack, sigue dándole caña y ten paciencia ❤️"
11931665,1,Gracias Crack por los ánimos💜
13443857,1,Me alegro mucho y a la orden siempre
16955030,1,El mejor alago que te pueden hacer es que “rico hueles” 🥹✨☺️
13176247,1,Bien loco bien me alegro
19947615,1,Está volando Langoni. Está bárbaro. Me alegro mucho por él.
12367134,1,Me encanta sentirme muy fuerte físicamente y estar en forma 🙏🙏
11761020,1,Venezuela está siendo la gran revelación de estas Eliminatorias. Y me alegro mucho. 🇻🇪 https://pbs.twimg.com/media/F8sX4XlWIAAW5pr?format=png&name=small
18562294,1,Vamos cobra se viene tu prime definitivo me alegro mucho por vos
13835665,1,Cómo me alegro que a Call Of Duty le haya salido una competencia tan buena como XDefiant. Se vienen buenos tiempos 💙😈
12073255,1,Que grande!! Muchas gracias x pasar! Me alegro que te haya gustado la muestra 🫂🙏🏼
16441288,1,"me alegro de que estén todos bien, abrazo grande amigo."
12591921,1,lo feliz que me puede hacer un mate y un día fresco con lluvia
19943731,1,Me alegro de haberte ayudado en malos momentos❤
10287782,1,Sos lo mas grande que hay  https://pbs.twimg.com/media/Gldx-9EW4AAcOcu?format=jpg&name=large
17256912,1,vos seguí así franco siempre te voy a bancar
12746922,1,Siempre dije que el pase del negro Enrique a Maradona fue muy clave
19596625,1,Nuestro héroe por las noches. https://pbs.twimg.com/media/GlcnbUcXMAAVrLq?format=jpg&name=small
19992059,1,Los rayos iluminando La Bombonera. MÁGICO 🤩⚡️ https://pbs.twimg.com/media/GlhgziiW4AEFjbq?format=jpg&name=small
12523265,1,Hola buen día amigo y hermoso espectáculo
18556551,0,"Sale provocando al público, se hace el cancherito, después se sienta a llorar para la foto."
17084462,1,La vida es hermosa con 20 grados y post triunfo de Boca.
19427130,1,El “Feliz dia” es un gesto de alguien que te desea que estes bien y punto. Tomate un té.
16800726,1,"Feliz día de la mujer, en especial a mi madre, ella es la mejor mujer."
18943348,0,🔥🤬LAS OBRAS NO ESTAN!  SE LA LLEVARON EN BOLSOS!  HDRMP!! https://x.com/i/status/1898139921568743902
14982284,0,"Investiguen a Lucero, tiene las manos amputadas el hdrmp https://x.com/i/status/1898404545203687627"
13331187,0,Le exigis Estado a Kicillof y votas a un tipo para que destruya el Estado. HDRMP sos vos
15190586,0,No es momento para hacer campaña… pelado inutil Hdrmp
15034227,1,"Lo rescató, lo cuidó y se convirtió en su amigo y compañero 😍😍😍 https://x.com/i/status/1898195821385986307"
13721800,1,Todos los animales se sienten mejor en un medio cuidado y amoroso
17521197,1,Qué que historia tan tan maravillosa
10143889,1,¡Qué belleza! 😘
10873128,1,jajaj se caga de risa el tipazo.
11218099,1,yo solo reconozco a Maradona y obviamente este TIPAZO https://x.com/i/status/1898432432610652354
13415800,1,Hoy me parece un buen día para recordarles la vez que el tipazo de Robbie Williams cantó en vivo en Videomatch en el 2004🙏🏻🇦🇷 https://x.com/i/status/1895254559452471594
11110322,1,"Estoy en el piso, Thuram es un tipazo total https://x.com/i/status/1895267943950491899"
16196328,1,"Sigo sosteniendo la pinta de TIPAZO que tiene Bortoleto, ojalá le vaya bien https://x.com/i/status/1891890550053146876"
16346609,1,Toda persona de bien apoya a bortoleto.
11824490,0,Yo quiero que le vaya mal así le puedo decir aBORTO LEnTO
18893205,1,Lo re banco!
12971549,1,Se banca a cualquier sudamericano en la máxima. 🤝🏎
13787676,1,"y son amigos, crecieron juntos, se apoyan."
14068611,1,"Julián Álvarez, qué tipazo. 🫶🇦🇷 https://x.com/i/status/1782756107074552070"
15988200,1,Es un gran hombre lo amo demasiado se merece lo mejor del mundo.
15991411,1,estos pibitos son lo más grande que hay
19737896,1,"Tipazo Guille, mira el pedazo de DT que pegó Vélez. Disfrútenlo eh! Señor DT https://x.com/i/status/1898019964239356336"
12047125,1,"q tipazo matute, el mejor camarógrafo https://x.com/i/status/1898252200217850017"
11216145,1,Mandaba saludo por el día del niño el tipazo. https://x.com/i/status/1825262753331769632
11262861,1,El tipazo ya descubrió futbol libre. Ander Herrera ya es nuestro https://pbs.twimg.com/media/Ghq4XK2XEAA7Ox9?format=jpg&name=900x900
13878041,1,Feid hace un tema mejor que el otro que tipazo
17573892,1,"ranchin es lo mas grande que hay, que tipazo"
17040515,1,Que tipazo Adin Ross que locura
10530742,1,"Si el tipazo de Sean Baker está feliz, el mundo es un lugar mejor"
16266636,0,"Al único violador que aplaudí en mi vida fue a Diego, no me pidan que lo haga por otro"
13764338,0,Esto es el chavismo violador de los DDHH https://pbs.twimg.com/media/GTwhmjMbwAIFcoG?format=jpg&name=900x900
16096093,0,"Equi Fernández sos un ladrón un chorro un delincuente a cara descubierta, malhechor, punga amigo de lo ajeno https://pbs.twimg.com/media/FzfjPnuWwAA1mD_?format=jpg&name=small"
15391953,0,Roba mas que politico
19487120,1,Buenísimo che!! https://pbs.twimg.com/media/GlcmlQOWAAAwCRL?format=jpg&name=large
10953916,1,Mateo Messi es buenísimo. https://x.com/i/status/1779178233159684567
10992405,1,sebastián yatra sabe que está buenisimo https://x.com/i/status/1896347063467884735
13077518,1,sabes que el capitulo de vikings va a ser buenísimo cuando ragnar aparece así https://x.com/i/status/1898029094094225656
11506668,1,EL CHILENO ES BUENÍSIMO BUENÍSIMO DE VERDAD
12772431,1,Es un fenómeno
11051137,1,"como la vio roman con el chileno, subido totalmente al barco"
16608295,1,Muy completo. De momento impecable
11895798,1,"Buenísimo el AMR25 che, gira re bien por suerte https://x.com/i/status/1895468325720949135"
15948343,1,"Jaja este documental de Castolo es buenisimo, el ídolo de los pibes https://x.com/i/status/1785303980660101171"
16579328,1,Lo buenísimo que es Julián Álvarez no tiene sentido.
17047885,1,Que bestia el arquero de quilmes. Campostrini es buenísimo
15379101,1,Bellingham es buenísimo. Este tío va a estar 15 años en el Madrid.
16878954,1,Este pibe es BUENISIMO💎 https://pbs.twimg.com/media/Gh8ZOADWwAESYZ2?format=jpg&name=small
12775684,1,Che Delgado es BUENÍSIMO
10070332,1,dios mío es buenisimo el just dance JAJSJAJJKSJAJ https://x.com/i/status/1896324904519344408
18993770,1,Blanco es BUENISIMO. BUENISIMO.
17176997,1,el tema de mike con badbo es buenisimo
16120004,1,Sabes que el guiso de lentejas estuvo buenísimo cuando la panza se te marca así https://pbs.twimg.com/media/GlJS0xZWYAAKFY4?format=jpg&name=small
19304691,1,cuando estas en pedo con tu amigo y cuentan un chiste buenísimo https://x.com/i/status/1896970419007316279
11823027,1,Estaría buenísimo que esa guita digital que quieren crear la usen para pagar los sueldos de todo funcionario público.
11167093,1,Merentiel es dios. Saracchi es buenísimo.
16141677,1,Braida es buenisimo
17046381,1,Que buenísimo el episodio de invencible
19599894,1,"Sos buenísimo amigo, felicidades por llegar a la final👏🏻"
12182206,1,"pedazo de crack, otro thiago más que es buenísimo"
16691696,1,"Sos buenísimo, vamos que esto recién arranca ⚡️⚡️"
18284668,1,Estoy profundamente enamorado de esta camiseta. La necesito tener ya. https://pbs.twimg.com/media/GlibSV7X0AA3M2D?format=jpg&name=small
15431242,1,"Es una locura lo de esta mujer , si fuera actriz de holywood todos estarían diciendo que es la mina más linda del mundo"
15966113,1,De lo mejor que trajimos. Lejos. Denle la 10 a este muchacho
19688069,1,Con solo dejar la pelota hizo todo el gol. Jugadores inteligentes
16417147,1,"el facha me emociona, el facha."
11529557,1,El mejor jugador del fútbol argentino
18477150,0,"Le erro feo Russo con Muniain, entró a caminar la cancha."
11621847,0,Los muchachos se van a Barcelona a ver el partido los Culés y se les suspende. Una sal...  @elmoskiii @mernuel_ @NotBaul_
16977399,0,Una sal maneja Sordo. Pobre pibe.
13576700,0,Muchas malas decisiones toma
13761818,1,lo lindo q es tomar mates con este fresquito sin transpirar hasta el alma https://pbs.twimg.com/media/GlhoYnUW0AE3bvF?format=jpg&name=small
16415368,1,Bendito el que resucitó a Kevin ZENÓN. https://pbs.twimg.com/media/GlfPXM-XYAAOCQZ?format=jpg&name=900x900
18500034,1,Bendito el día en el que lo volvieron a poner de volante izquierdo.
11726963,1,Ojala que se venga la subida de kevin y la resurreccion de alan velasco
16795351,0,Que no vuelva a pisar el mismo edificio que mascherano nunca más
14450504,0,Indignan muchas cosas Leonel. Y Bullrich es partícipe necesaria en todo lo que causa indignación
13635756,0,"Grupo totalmente meado y olvidado por dios, yo me bajo aca"
16121251,1,La mejor camiseta suplente de la historia
12866664,0,Como odio a los brazucas llorando por racismo https://x.com/i/status/1898060005867168046
14974144,1,Como banco el acento de los hermanos paraguayos.
10952475,1,"Capaz no lo sepan pero ese que habla fue presidente de Olimpia, crack total mi querido Recanate"
16274350,1,"Recanate crack total, este fue el primero que se le paro de manos a NAPOUT"
17452980,1,Un tipazo Recanate
16166533,0,Hijo de puta ladrón descarado
14953601,0,"para conmebol racismo es hacer gestos de mono pero no cagar a trompadas, robar y reprimir a los extranjeros sistemáticamente. es imposible asi."
11059783,0,El feo FEO de Vinicius: me sacaron amarilla por racismo
19058591,0,Rashforro promueve el racismo con su juego
18025053,0,Yerry Mina inventó el racismo
15231474,1,La serie perfecta existió y fuimos muy afortunados de verla 🙏🏼☺️GOT
17156120,1,Impresionante escena. Sin decir nada te dice lo que son cada personaje.
15102152,1,Amo las reuniones en el consejo privado durante las primeras cuatro temporadas 🥴
19095536,1,"Es una escena fantástica, como cada personaje se representa en esa mesa y sin más, tienes toda la razón"
19977652,1,Uff tremendo que ganas de got otra vez
15737233,1,Esta escena es genial.
10054880,1,"Excelente manejo de escena y descripción, excelente"
17629577,1,De las mejores series en la historia de la tv
14694471,0,"PFF terrible choque entre Carinelli y Mazzacane, estaban en los entrenamientos del TC"
19043239,0,que feo lpm... el ser humano se va extinquir ehh yo avisée
14547474,1,Lo hermosa que es la vida cuando está fresquito y gris.
14374578,1,Lo mejor del universo 🙌
18789524,0,Es depresivo 🧍‍♀️
15481074,0,¡TODOS SON UNA PORQUERÍA!
18193562,0,Chileno siendo chileno... Igual de porquería que siempre
14076437,0,Tu mierda de porqueria como siempre telo dije o dejas desubr pendejadas o te van a banear
15367760,0,Ya aburren estas idiotas con sus marchas de porquería.
15392172,0,Voy perdiendo por ser terco
11351567,0,Jardine tiro el puto partido a la basura
10035662,0,Ya no quiere recibir a sus delincuentes del tren de aragua esta basura
15682830,0,Q basura q soy
14142074,0,Si... Ese hombre era una basura cobarde que golpeaba a su mujer Toda la razón 
16001222,0,soy sensible me tratan mal pedasos de basura Me caen mal
10475448,0,Que ataquen a la basura que las olvidó  a tu basura de presidentilla
15028267,0,Eres una basura @XochitlGalvez
12779479,0,Ud es una basura de ser humano
16002645,1,"Que generoso Almirón, le salvó el año a Demichelis."
14643926,1,Que generoso ha sido el fútbol con Barboza. De verdad. Muy generoso.
18461059,0,En Independiente me parecía un muerto irrecuperable
12349787,0,Basta del muerto de Pol Fernandez
19297388,0,10 palos pagaron por el muerto este Gagooouuuuu
11759097,0,"No puedes tener a un venezolano muerto de hambre en el arco, para eso dejabas a Burrai."
19504974,0,No te salva nunca el muerto de colidio.
10738376,0,se le congeló el pecho al muerto de mierda
17799805,0,"QUE MUERTO HIJO DE RE MIL PUTA COLIDIO, POR ESO NOS VA COMO EL ORTO EN TODO, QUE EQUIPO SIN SANGRE"
19101567,0,El Valladolid es un muerto en vida.
16523056,0,Cada lunes es un día muerto y el espejo fatalidad
11077274,0,A Camavinga le persigue la fatalidad
12831404,0,Clásica fatalidad de un hombre en decadencia.
14894474,1,"El pase de Ander Herrera es amor al fútbol, darle cariño al esférico. Solo los románticos lo entendemos."
16120379,1,Ander Herrera es un fenómeno jugando y declarando.
13136407,1,Crack. Ojala siga asi unos años al menos
18919982,1,El mejor partido de boca en el semestre
13704792,1,Show de fútbol de Ánder Herrera. A lo Equi con esa camiseta
10728995,1,Zenón me gusto
17271250,1,Ander herrera me hizo sonreír por primera vez en 10 años
17162470,1,El pase que metió Ander Herrera es el 90% del gol. Supremo.
18812090,1,"Que jugadorazo Ander Herrera por favor, es el distinto."
19767089,1,"Ander Herrera, futbolista CAVIAR."
16158592,1,"Ander Herrera declara bien, juega bien, los pibes en Boca, y algunos grandes también, tienen que seguir el ejemplo de él."
11859558,1,Pero perfecto Ander querido
15618135,1,"Declaró con una altura bárbara, 10 puntos"
13236136,1,Que pedazo de casaca
19207149,1,Qué tipazo Ander viva VOX
14479000,1,"Destacar a Di lollo y Milton Delgado"" By Ander Herrera. Excelente 💙💛💙 https://pbs.twimg.com/media/GlfBMoMXQAAkldJ?format=jpg&name=small"""
19333775,1,Muchas gracias por venir Ander!!!! tú calidad es un lujo de ver.
18018051,1,"Ander Herrera destacó el partido de Di Lollo, muy cierto el pibe defensor es un gran cumplidor. Aprovechando cada oportunidad"
12084199,1,Muy bien Di Lollo y la hormiga atómica Delgado
15510160,1,"Un lujo el partido de Ander Herrera, jerarquía en cada toque"
10333640,1,"Que buena película Anora, merecidisimos los premios a la actriz"
17408748,1,Que buena película Counterattack 🫡
15033020,1,"Claro, justificar un problema real con un elemento ficticio."
10176854,1,"Titanic, El Retorno del Rey, Infiltrados, Birdman, Greenbook… Para mí, de las mejores de esa foto sin duda."
11490013,0,2018 es un insulto
19353867,0,Que bodrio fue todo en todas partes al mismo tiempo…
18098009,0,"Eres un bodrio de persona, Juan."
11300992,0,Que bodrio de partido 🤦🏻‍♂️
11761937,0,Que bodrio esta materia
12062218,0,Que molesto que esta ese grillo
14737094,0,qué autodestructivo es esperar algo de alguien
12656673,0,La decepción está a la altura de la expectativa.
17174785,0,me caga la gente q tiene complejo de víctima
10002290,0,yo lit odio a esas personas 😂😂
18988237,0,No es complejo. Es manipuladora.
19722577,1,Viernes te espere tanto
14005607,1,"Lo más lindo , mí familia en casa ♥️"
11638510,0,Me revienta terminar sintiéndome culpable de situaciones que yo no genere
18158934,1,"El tiempo, la mejor cura para el alma"
13486489,1,Cerati sos eterno en mi ❤️‍🩹
12412088,1,Siempre es un buen momento para un heladito 🐽😅
10222043,1,"Pizza, flan, heladito, fernecito, birritas, amigas gracias estos mimos ❤️‍🩹❤️‍🩹 hermoso fin."
15935452,1,"Mi niña interior es feliz, escuchándote @Floricienta ❤️‍🩹"
11330820,0,Me aburre el desinterés.
18941951,0,Estoy totalmente agotada mental y emocionalmente.
14702064,1,"Mi amiga haciéndome ñoquis de calabaza, jajaja gracias por tanto amor agustina ❤️‍🩹"
19065790,1,"Estoy recibiendo tanto cariño, que doy gracias, gracias, gracias por tanto 💖💖"
17392733,0,Hay palabras que duelen más que una patada .
17451572,1,Placeres y acostarse escuchando el ruidito a lluvia 🤩🌨♡
13601780,1,"Un matecito amargo, unas facturitas, pequeños placeres, de domingo 💫"
17877297,1,"Gracias, gracias, gracias, me llena el 🧡 que confíen en mi 💫"
13882912,1,Confío en los nuevos comienzos 🍀❤🤞🏽
19156639,0,"La ansiedad que tengo por dios, vivo comiendo todo el tiempo y cualquier cosa"
17633641,0,Que sufrimiento no poder seguir durmiendo 😭😭😭
13384887,0,Me aflojo un poco y pego una lloradita 😥
10419040,0,Con un cansancio y las ojeras por el piso 😥😥
17102950,0,Dame  un domingo mas mierda que este. 😭
16657516,1,"Si me siguen pasando fotos voy a subir todas, porque fue tremendo trabajo 😍💚"
19543856,0,El dolor de ovarios y este calor 😭😭😭
14817450,0,Dormi tan mal y no me aguanto ni yo hoy 😭😭
16645630,0,Dudo que el mal humor que tengo hoy se me pase.
12572192,1,Ideal para esos chipacitos y el mateeee
17623138,0,"Tengo un bajón emocional, vamos a decir que son las hormonas 🤷🏽‍♀️"
13415559,1,Que ganas de comer un guiso de lentejas 😬
15349494,1,Que hermosa terapia pilates
15027270,1,Increíble lo agotada que vengo y recien es miércoles 😭😭
17112298,1,Aprobé asi que más que buen martes 💪🏾👏🏽🙌🏽
12607876,0,"Que estresante el tema, alquiler 😨😨"
19516862,1,Mi grafologa es todo lo que esta bien🧡
10103972,0,q asco mi cuerpo otra vez
14038947,1,Despues de la siesta un buen heladito
10447337,0,"Que triste como queria quedarme a dormir, y no levantarme con terrible dolor de cabeza 😭😭"
10237279,1,Ojalá siempre brillen todas las personas que amo.
10428621,0,Alta pajaaaa cocinar para comer sola ja
13755892,0,El cansancio mental es mucho peor que el fisico quiero llorrar 😭😭
11017115,0,Este calor y mis ovarios quiero llorar😭😭😭
14250339,0,Por favor que termine este día agotador😥
18522661,1,"Dale invierno,  veni haceme felizzzzz ✨🙏🥺🩷❄️🥶"
14645615,0,"Que bajón extrañar, nada que ver ..🫠"
