label,id,tweet,url
0,1895985142453453169,Pablo Giralt sentencia amarilla. No existe un relator más nefasto. https://x.com/i/status/1895985142453453169,https://x.com/BocaTeVe/status/1895985142453453169
0,1897732539227181508,"Que nefasto que la gente siga vendiendo tan libremente a los animales por redes, ponete a laburar mejor miserable",https://x.com/mcastillozo/status/1897732539227181508
0,1897864806729646175,Todo este programa es nefasto. Que ser periodista vuelva a ser serio por favor,https://x.com/sabrijbenitez/status/1897864806729646175
0,1840178154830475283,No veo la hora de que se acabe el año nefasto de Boca,https://x.com/cabjedits/status/1840178154830475283
0,1653805871330209803,Los hinchas del PSG están puteando a Messi. El club más nefasto del mundo.,https://x.com/LaGrondonaTwitt/status/1653805871330209803
1,1896376032158158886,afortunado al que le presente a mi familia,https://x.com/alegreagus_/status/1896376032158158886
0,1896393058608120235,Y si tu tía es re ortiva,https://x.com/axel97596732/status/1896393058608120235
1,1895713129247752501,"Se hizo justicia con los calaitas, cuánto me alegro  #COAC2025FINAL https://pbs.twimg.com/media/Gk7tCiDW4AAGhyc?format=jpg&name=large",https://x.com/AntonioSevilla4/status/1895713129247752501
1,1897073173730079196,En fin vivan los novios se quieren y yo que me alegro 👏🏻👏🏻,https://x.com/15noahR/status/1897073173730079196
1,1896319892825280953,"DIEGO LÓPEZ: SADIQ es un gran tipo, me alegro mucho por él",https://x.com/MundoMestalla/status/1896319892825280953
1,1644802200554684418,"Me alegro rey, gracias por la buena onda.",https://x.com/momorelojero/status/1644802200554684418
1,1704495696588485044,"Me alegro, todo más que bien 💜",https://x.com/PandaStoreok/status/1704495696588485044
1,1891282302526746868,"me alegro mucho crack, sigue dándole caña y ten paciencia ❤️",https://x.com/IbaiLlanos/status/1891282302526746868
1,1891284602137804957,"Gracias Crack por los ánimos💜",https://x.com/Fideodemetal/status/1891284602137804957
1,1765199355605033231,Me alegro mucho y a la orden siempre,https://x.com/benitez_leo/status/1765199355605033231
1,1898414421354926576,El mejor alago que te pueden hacer es que “rico hueles” 🥹✨☺️,https://x.com/alexiaaleman13/status/1898414421354926576
1,1668271597361217540,Bien loco bien me alegro,https://x.com/UlisesDavid__/status/1668271597361217540
1,1746330374114832555,Está volando Langoni. Está bárbaro. Me alegro mucho por él.,https://x.com/BJ_Informacion/status/1746330374114832555
1,1897468129166700718,Me encanta sentirme muy fuerte físicamente y estar en forma 🙏🙏,https://x.com/AldoGarHer/status/1897468129166700718
1,1714505333966832118,Venezuela está siendo la gran revelación de estas Eliminatorias. Y me alegro mucho. 🇻🇪 https://pbs.twimg.com/media/F8sX4XlWIAAW5pr?format=png&name=small, https://x.com/TorresErwerle/status/1714505333966832118
1,1674813950074953729,Vamos cobra se viene tu prime definitivo me alegro mucho por vos,https://x.com/OOC_Momo/status/1674813950074953729
1,1793752860225863769,Cómo me alegro que a Call Of Duty le haya salido una competencia tan buena como XDefiant. Se vienen buenos tiempos 💙😈,https://x.com/TheGrefg/status/1793752860225863769
1,1730741438051504338,Que grande!! Muchas gracias x pasar! Me alegro que te haya gustado la muestra 🫂🙏🏼,https://x.com/brunoacanfora/status/1730741438051504338
1,1870847606261485783,"me alegro de que estén todos bien, abrazo grande amigo.",https://x.com/OoCBoca/status/1870847606261485783
1,1896299491290193940,lo feliz que me puede hacer un mate y un día fresco con lluvia,https://x.com/alejandroxrajoy/status/1896299491290193940
1,1621860052020891661,Me alegro de haberte ayudado en malos momentos❤,https://x.com/DjMaRiiO/status/1621860052020891661
1,1898111098932314575,Sos lo mas grande que hay  https://pbs.twimg.com/media/Gldx-9EW4AAcOcu?format=jpg&name=large,https://x.com/leclercsabalero/status/1898111098932314575
1,1898105498500485348,vos seguí así franco siempre te voy a bancar,https://x.com/TinoCLeclerc/status/1898105498500485348
1,1898153025505534424,Siempre dije que el pase del negro Enrique a Maradona fue muy clave,https://x.com/LucianoilieffOK/status/1898153025505534424
1,1898029121688506497,Nuestro héroe por las noches. https://pbs.twimg.com/media/GlcnbUcXMAAVrLq?format=jpg&name=small,https://x.com/InformaCosmos/status/1898029121688506497
1,1898373683749523459,Los rayos iluminando La Bombonera. MÁGICO 🤩⚡️ https://pbs.twimg.com/media/GlhgziiW4AEFjbq?format=jpg&name=small,https://x.com/BienBostero_/status/1898373683749523459
1,1898377696222036097,Hola buen día amigo y hermoso espectáculo,https://x.com/DPiccotto/status/1898377696222036097
0,1898110147467391449,"Sale provocando al público, se hace el cancherito, después se sienta a llorar para la foto.",https://x.com/guilleArceCCP/status/1898110147467391449
1,1898386215973408800,La vida es hermosa con 20 grados y post triunfo de Boca.,https://x.com/paugambini/status/1898386215973408800
1,1501282899122954241,El “Feliz dia” es un gesto de alguien que te desea que estes bien y punto. Tomate un té.,https://x.com/micadlm/status/1501282899122954241
1,1898363249264906267,"Feliz día de la mujer, en especial a mi madre, ella es la mejor mujer.",https://x.com/Bandidosfrasess/status/1898363249264906267
0,1898139921568743902,🔥🤬LAS OBRAS NO ESTAN!  SE LA LLEVARON EN BOLSOS!  HDRMP!! https://x.com/i/status/1898139921568743902, https://x.com/hombregrisxd/status/1898139921568743902
0,1898404545203687627,"Investiguen a Lucero, tiene las manos amputadas el hdrmp https://x.com/i/status/1898404545203687627", https://x.com/gabi_robaina4/status/1898404545203687627
0,1898416629970567438,Le exigis Estado a Kicillof y votas a un tipo para que destruya el Estado. HDRMP sos vos,https://x.com/casandra168/status/1898416629970567438
0,1898336249691136482,No es momento para hacer campaña… pelado inutil Hdrmp,https://x.com/Andy_TToledo/status/1898336249691136482
1,1898195821385986307,"Lo rescató, lo cuidó y se convirtió en su amigo y compañero 😍😍😍 https://x.com/i/status/1898195821385986307", https://x.com/Arteymas_/status/1898195821385986307
1,1898382826938024113,Todos los animales se sienten mejor en un medio cuidado y amoroso,https://x.com/pilitolomei/status/1898382826938024113
1,1898428444477657245,Qué que historia tan tan maravillosa,https://x.com/francis75333251/status/1898428444477657245
1,1898315093365915779,¡Qué belleza! 😘,https://x.com/Salmo91GaD/status/1898315093365915779
1,1898238974797164570,jajaj se caga de risa el tipazo.,https://x.com/mrchispa1987/status/1898238974797164570
1,1898432432610652354,yo solo reconozco a Maradona y obviamente este TIPAZO https://x.com/i/status/1898432432610652354,https://x.com/Blad_Perez/status/1898432432610652354
1,1895254559452471594,Hoy me parece un buen día para recordarles la vez que el tipazo de Robbie Williams cantó en vivo en Videomatch en el 2004🙏🏻🇦🇷 https://x.com/i/status/1895254559452471594,https://x.com/argentinaencine/status/1895254559452471594
1,1895267943950491899,"Estoy en el piso, Thuram es un tipazo total https://x.com/i/status/1895267943950491899", https://x.com/FCIM_SS/status/1895267943950491899
1,1891890550053146876,"Sigo sosteniendo la pinta de TIPAZO que tiene Bortoleto, ojalá le vaya bien https://x.com/i/status/1891890550053146876",https://x.com/TeamAlpineArg/status/1891890550053146876
1,1891891610515914849,Toda persona de bien apoya a bortoleto.,https://x.com/SlicerF1/status/1891891610515914849
0,1891935917637607776,Yo quiero que le vaya mal así le puedo decir aBORTO LEnTO,https://x.com/CaiZaspo/status/1891935917637607776
1,1891893307199918216,Lo re banco!,https://x.com/PipicucuNBZ/status/1891893307199918216
1,1891894438567227875,Se banca a cualquier sudamericano en la máxima. 🤝🏎,https://x.com/CristiGo26/status/1891894438567227875
1,1892123409137516996,"y son amigos, crecieron juntos, se apoyan.",https://x.com/julithedkid/status/1892123409137516996
1,1782756107074552070,"Julián Álvarez, qué tipazo. 🫶🇦🇷 https://x.com/i/status/1782756107074552070",https://x.com/sudanalytics_/status/1782756107074552070
1,1782812327277978005,Es un gran hombre lo amo demasiado se merece lo mejor del mundo.,https://x.com/martinmaza14/status/1782812327277978005
1,1782782298372378775,estos pibitos son lo más grande que hay,https://x.com/FaacuHerrera7/status/1782782298372378775
1,1898019964239356336,"Tipazo Guille, mira el pedazo de DT que pegó Vélez. Disfrútenlo eh! Señor DT https://x.com/i/status/1898019964239356336", https://x.com/Habemusfutbol10/status/1898019964239356336
1,1898252200217850017,"q tipazo matute, el mejor camarógrafo https://x.com/i/status/1898252200217850017",https://x.com/psyhies/status/1898252200217850017
1,1825262753331769632,Mandaba saludo por el día del niño el tipazo. https://x.com/i/status/1825262753331769632,https://x.com/federicosmos/status/1825262753331769632
1,1881018509746118853,El tipazo ya descubrió futbol libre. Ander Herrera ya es nuestro https://pbs.twimg.com/media/Ghq4XK2XEAA7Ox9?format=jpg&name=900x900,https://x.com/cabjedits/status/1881018509746118853
1,1701029525964931139,Feid hace un tema mejor que el otro que tipazo,https://x.com/brimarcos_/status/1701029525964931139
1,1898158903461859529,"ranchin es lo mas grande que hay, que tipazo",https://x.com/walter_s1o/status/1898158903461859529
1,1823204858381337060,Que tipazo Adin Ross que locura,https://x.com/Martinpdisalvo/status/1823204858381337060
1,1896367902682681829,"Si el tipazo de Sean Baker está feliz, el mundo es un lugar mejor",https://x.com/boris_1992/status/1896367902682681829
0,1876422357839130643,"Al único violador que aplaudí en mi vida fue a Diego, no me pidan que lo haga por otro",https://x.com/AngelSC__/status/1876422357839130643
0,1818365302763393267,Esto es el chavismo violador de los DDHH https://pbs.twimg.com/media/GTwhmjMbwAIFcoG?format=jpg&name=900x900,https://x.com/edufeiok/status/1818365302763393267
0,1673055651306586113,"Equi Fernández sos un ladrón un chorro un delincuente a cara descubierta, malhechor, punga amigo de lo ajeno https://pbs.twimg.com/media/FzfjPnuWwAA1mD_?format=jpg&name=small",https://x.com/AngelSC__/status/1673055651306586113
0,1673058204048031744,Roba mas que politico,https://x.com/Surdoo__/status/1673058204048031744
1,1898028192255938714,Buenísimo che!! https://pbs.twimg.com/media/GlcmlQOWAAAwCRL?format=jpg&name=large,https://x.com/_daiannnn4/status/1898028192255938714
1,1779178233159684567,Mateo Messi es buenísimo. https://x.com/i/status/1779178233159684567,https://x.com/OutMessi_/status/1779178233159684567
1,1896347063467884735,sebastián yatra sabe que está buenisimo https://x.com/i/status/1896347063467884735,https://x.com/souryatra/status/1896347063467884735
1,1898030301823050101,sabes que el capitulo de vikings va a ser buenísimo cuando ragnar aparece así https://x.com/i/status/1898029094094225656,https://x.com/bamsito14/status/1898030301823050101
1,1886199241028075535,EL CHILENO ES BUENÍSIMO BUENÍSIMO DE VERDAD,https://x.com/SANGREXENEIZE/status/1886199241028075535
1,1886199342454698193,Es un fenómeno,https://x.com/lautpp/status/1886199342454698193
1,1886208296513659055,"como la vio roman con el chileno, subido totalmente al barco",https://x.com/Quiroga57966144/status/1886208296513659055
1,1886200512673906885,Muy completo. De momento impecable,https://x.com/MarcosMeilij/status/1886200512673906885
1,1895468325720949135,"Buenísimo el AMR25 che, gira re bien por suerte https://x.com/i/status/1895468325720949135",https://x.com/lulistone12/status/1895468325720949135
1,1785303980660101171,"Jaja este documental de Castolo es buenisimo, el ídolo de los pibes https://x.com/i/status/1785303980660101171",https://x.com/Habemusfutbol10/status/1785303980660101171
1,1897023340067610777,Lo buenísimo que es Julián Álvarez no tiene sentido.,https://x.com/LukerKing/status/1897023340067610777
1,1898551138154107145,Que bestia el arquero de quilmes. Campostrini es buenísimo,https://x.com/haterdekudelka_/status/1898551138154107145
1,1690455048327749633,Bellingham es buenísimo. Este tío va a estar 15 años en el Madrid.,https://x.com/IbaiLlanos/status/1690455048327749633
1,1882250907351736791,Este pibe es BUENISIMO💎 https://pbs.twimg.com/media/Gh8ZOADWwAESYZ2?format=jpg&name=small,https://x.com/TermitoBostero/status/1882250907351736791
1,1895628253081321781,Che Delgado es BUENÍSIMO,https://x.com/TermitoBostero/status/1895628253081321781
1,1896324904519344408,dios mío es buenisimo el just dance JAJSJAJJKSJAJ https://x.com/i/status/1896324904519344408,https://x.com/luuu_rmz/status/1896324904519344408
1,1771684739696504841,Blanco es BUENISIMO. BUENISIMO.,https://x.com/RIQUELMEARDO/status/1771684739696504841
1,1784301906589876679,el tema de mike con badbo es buenisimo,https://x.com/MazzaTomas/status/1784301906589876679
1,1896669461991846280,Sabes que el guiso de lentejas estuvo buenísimo cuando la panza se te marca así https://pbs.twimg.com/media/GlJS0xZWYAAKFY4?format=jpg&name=small, https://x.com/PabloBellizia75/status/1896669461991846280
1,1896970419007316279,cuando estas en pedo con tu amigo y cuentan un chiste buenísimo https://x.com/i/status/1896970419007316279, https://x.com/manmandangon/status/1896970419007316279
1,1709735780220911843,Estaría buenísimo que esa guita digital que quieren crear la usen para pagar los sueldos de todo funcionario público.,https://x.com/gordodeinternet/status/1709735780220911843
1,1716966756273549810,Merentiel es dios. Saracchi es buenísimo.,https://x.com/federicosmos/status/1716966756273549810
1,1898490436182061119,Braida es buenisimo,https://x.com/SiemprexelCAI/status/1898490436182061119
1,1898017474207195536,Que buenísimo el episodio de invencible,https://x.com/PaulAlduenda/status/1898017474207195536
1,1805060289370497100,"Sos buenísimo amigo, felicidades por llegar a la final👏🏻",https://x.com/TermitoBostero/status/1805060289370497100
1,1798550062450311383,"pedazo de crack, otro thiago más que es buenísimo", https://x.com/sebavs_/status/1798550062450311383
1,1713517320931357071,"Sos buenísimo, vamos que esto recién arranca ⚡️⚡️",https://x.com/VELOXgg/status/1713517320931357071
1,1898437993355985133,Estoy profundamente enamorado de esta camiseta. La necesito tener ya. https://pbs.twimg.com/media/GlibSV7X0AA3M2D?format=jpg&name=small,https://x.com/Quiroga12_/status/1898437993355985133
1,1898481205994987908,"Es una locura lo de esta mujer , si fuera actriz de holywood todos estarían diciendo que es la mina más linda del mundo",https://x.com/Esponjesius/status/1898481205994987908
1,1886199363287839058,De lo mejor que trajimos. Lejos. Denle la 10 a este muchacho,https://x.com/pablorebon/status/1886199363287839058
1,1886199755442671689,Con solo dejar la pelota hizo todo el gol. Jugadores inteligentes,https://x.com/Fraangonzalez17/status/1886199755442671689
1,1886199678384971776,"el facha me emociona, el facha.",https://x.com/2pacseka01/status/1886199678384971776
1,1886200175804203345,El mejor jugador del fútbol argentino,https://x.com/Lautinessa/status/1886200175804203345
0,1898492644281471390,"Le erro feo Russo con Muniain, entró a caminar la cancha.",https://x.com/FabriRamone/status/1898492644281471390
0,1898458054607122565,Los muchachos se van a Barcelona a ver el partido los Culés y se les suspende. Una sal...  @elmoskiii @mernuel_ @NotBaul_,https://x.com/TomasGuida3/status/1898458054607122565
0,1619808298773151744,Una sal maneja Sordo. Pobre pibe.,https://x.com/PabloCarranzaOK/status/1619808298773151744
0,1619808868917469185,Muchas malas decisiones toma,https://x.com/brianaquino74/status/1619808868917469185
1,1898382017789628699,lo lindo q es tomar mates con este fresquito sin transpirar hasta el alma https://pbs.twimg.com/media/GlhoYnUW0AE3bvF?format=jpg&name=small,https://x.com/neyiturro/status/1898382017789628699
1,1898213768997277883,Bendito el que resucitó a Kevin ZENÓN. https://pbs.twimg.com/media/GlfPXM-XYAAOCQZ?format=jpg&name=900x900, https://x.com/BocaJrsSports/status/1898213768997277883
1,1898214794626220487,Bendito el día en el que lo volvieron a poner de volante izquierdo.,https://x.com/francodanielvs/status/1898214794626220487
1,1898414855712833688,Ojala que se venga la subida de kevin y la resurreccion de alan velasco,https://x.com/alejoRo93184248/status/1898414855712833688
0,1898463990369354014,Que no vuelva a pisar el mismo edificio que mascherano nunca más,https://x.com/trancu/status/1898463990369354014
0,1898501317502415031,Indignan muchas cosas Leonel. Y Bullrich es partícipe necesaria en todo lo que causa indignación,https://x.com/lilifinochietta/status/1898501317502415031
0,1898457418608337287,"Grupo totalmente meado y olvidado por dios, yo me bajo aca",https://x.com/mernuel_/status/1898457418608337287
1,1898196465370927397,La mejor camiseta suplente de la historia,https://x.com/BocaBocaBoca__/status/1898196465370927397
0,1898060005867168046,Como odio a los brazucas llorando por racismo https://x.com/i/status/1898060005867168046, https://x.com/0800Cj/status/1898060005867168046
1,1898411573690925314,Como banco el acento de los hermanos paraguayos.,https://x.com/elNegror/status/1898411573690925314
1,1898364967474123105,"Capaz no lo sepan pero ese que habla fue presidente de Olimpia, crack total mi querido Recanate",https://x.com/Garcia_Jose7902/status/1898364967474123105
1,1898061132755079575,"Recanate crack total, este fue el primero que se le paro de manos a NAPOUT",https://x.com/ELChivoArg/status/1898061132755079575
1,1898119079111921944,Un tipazo Recanate,https://x.com/MatiasR25142722/status/1898119079111921944
0,1898114027386986519,Hijo de puta ladrón descarado,https://x.com/Drosspe_Dropp/status/1898114027386986519
0,1849150689496162475,"para conmebol racismo es hacer gestos de mono pero no cagar a trompadas, robar y reprimir a los extranjeros sistemáticamente. es imposible asi.",https://x.com/CAPArgento__/status/1849150689496162475
0,1796989209258901530,El feo FEO de Vinicius: me sacaron amarilla por racismo,https://x.com/EditsBoke/status/1796989209258901530
0,1796989209258901530,Rashforro promueve el racismo con su juego,https://x.com/Budin_chigurh/status/1796989209258901530
0,1811219728565756127,Yerry Mina inventó el racismo,https://x.com/Budin_chigurh/status/1811219728565756127
1,1898094926174527886,La serie perfecta existió y fuimos muy afortunados de verla 🙏🏼☺️GOT,https://x.com/cinicamorticia/status/1898094926174527886
1,1898087320231743983,Impresionante escena. Sin decir nada te dice lo que son cada personaje.,https://x.com/JesusRequero/status/1898087320231743983
1,1898091824205480102,Amo las reuniones en el consejo privado durante las primeras cuatro temporadas 🥴,https://x.com/KingTargaryenn/status/1898091824205480102
1,1898104812681486343,"Es una escena fantástica, como cada personaje se representa en esa mesa y sin más, tienes toda la razón",https://x.com/ajach1975/status/1898104812681486343
1,1898495204505866565,Uff tremendo que ganas de got otra vez,https://x.com/FlorQuinteros1/status/1898495204505866565
1,1898113569579049287,Esta escena es genial.,https://x.com/CntdrGeiger/status/1898113569579049287
1,1898360387386,"Excelente manejo de escena y descripción, excelente",https://x.com/segarciok/status/1898360387386
1,1898102810471727498,De las mejores series en la historia de la tv,https://x.com/pacowason/status/1898102810471727498
0,1898378694923575334,"PFF terrible choque entre Carinelli y Mazzacane, estaban en los entrenamientos del TC",https://x.com/TeamAlpineArg/status/1898378694923575334
0,1898543451580362933,que feo lpm... el ser humano se va extinquir ehh yo avisée,https://x.com/chipoteclan/status/1898543451580362933
1,1898419970935083378,Lo hermosa que es la vida cuando está fresquito y gris.,https://x.com/muyyforraa/status/1898419970935083378
1,1898560576881631270,Lo mejor del universo 🙌,https://x.com/mflorbarle/status/1898560576881631270
0,1898513036547113450,Es depresivo 🧍‍♀️,https://x.com/vvnizz/status/1898513036547113450
0,1898586451178045835,¡TODOS SON UNA PORQUERÍA!,https://x.com/incorrecto85/status/1898586451178045835
0,1898586423000780998,Chileno siendo chileno... Igual de porquería que siempre,https://x.com/jeshualeon07/status/1898586423000780998
0,1898585889540080020,Tu mierda de porqueria como siempre telo dije o dejas desubr pendejadas o te van a banear,https://x.com/guz_y68607/status/1898585889540080020
0,1898582854688280583,Ya aburren estas idiotas con sus marchas de porquería.,https://x.com/d556266/status/1898582854688280583
0,654864714762166273,Voy perdiendo por ser terco,https://x.com/Matiasnuniez/status/654864714762166273
0,1898592417969750395,Jardine tiro el puto partido a la basura,https://x.com/s_palaaaa/status/1898592417969750395
0,1898592346759180548,Ya no quiere recibir a sus delincuentes del tren de aragua esta basura,https://x.com/EdwinPa87510782/status/1898592346759180548
0,1111111111111111111,Q basura q soy,https://x.com/Rondo1871/status/1898592212
0,1898591761813106706,Si... Ese hombre era una basura cobarde que golpeaba a su mujer Toda la razón , https://x.com/GisePixiie/status/1898591761813106706
0,1898591310908408294,soy sensible me tratan mal pedasos de basura Me caen mal,https://x.com/archivogato/status/1898591310908408294
0,1898591150598213690,Que ataquen a la basura que las olvidó  a tu basura de presidentilla,https://x.com/Andres59099807/status/1898591150598213690
0,1898590993295024480,Eres una basura @XochitlGalvez,https://x.com/Gabriel36435555/status/1898590993295024480
0,1898590678076072266,Ud es una basura de ser humano,https://x.com/amochoar16/status/1898590678076072266
1,1708559160265072884,"Que generoso Almirón, le salvó el año a Demichelis.",https://x.com/Riquelma12/status/1708559160265072884
1,1895292754131034188,Que generoso ha sido el fútbol con Barboza. De verdad. Muy generoso.,https://x.com/JuannDis/status/1895292754131034188
0,1895293748265001314,En Independiente me parecía un muerto irrecuperable,https://x.com/ArgEnUSA_/status/1895293748265001314
0,1837580711483805990,Basta del muerto de Pol Fernandez,https://x.com/SBonato96/status/1837580711483805990
0,1892032681975611721,10 palos pagaron por el muerto este Gagooouuuuu,https://x.com/SBonato96/status/1892032681975611721
0,1898545227104657739,"No puedes tener a un venezolano muerto de hambre en el arco, para eso dejabas a Burrai.",https://x.com/Raidkkonen/status/1898545227104657739
0,1897464896515654001,No te salva nunca el muerto de colidio.,https://x.com/LucianoilieffOK/status/1897464896515654001
0,1897466365839323301,se le congeló el pecho al muerto de mierda,https://x.com/FlpePenalo77945/status/1897466365839323301
0,1897467264552558970,"QUE MUERTO HIJO DE RE MIL PUTA COLIDIO, POR ESO NOS VA COMO EL ORTO EN TODO, QUE EQUIPO SIN SANGRE",https://x.com/BigJotita/status/1897467264552558970
0,1898428365498933684,El Valladolid es un muerto en vida.,https://x.com/raulschalke7/status/1898428365498933684
0,1896633861360242832,Cada lunes es un día muerto y el espejo fatalidad,https://x.com/unbotbionico/status/1896633861360242832
0,1892330714286219595,A Camavinga le persigue la fatalidad,https://x.com/FootNes/status/1892330714286219595
0,1897414442612351453,Clásica fatalidad de un hombre en decadencia.,https://x.com/bravopacto/status/1897414442612351453
1,1898172425742807535,"El pase de Ander Herrera es amor al fútbol, darle cariño al esférico. Solo los románticos lo entendemos.",https://x.com/totardo__/status/1898172425742807535
1,1898196966263119942,Ander Herrera es un fenómeno jugando y declarando.,https://x.com/Boca_Y_Vino/status/1898196966263119942
1,1898199323013251467,Crack. Ojala siga asi unos años al menos,https://x.com/Alexandros173/status/1898199323013251467
1,1898180889672036423,El mejor partido de boca en el semestre,https://x.com/Franco_skrlopes/status/1898180889672036423
1,1898180587451548094,Show de fútbol de Ánder Herrera. A lo Equi con esa camiseta,https://x.com/SANGREXENEIZE/status/1898180587451548094
1,1898180844394545620,Zenón me gusto,https://x.com/urielcolombano1/status/1898180844394545620
1,1898168795711074611,Ander herrera me hizo sonreír por primera vez en 10 años,https://x.com/Comgenerico18/status/1898168795711074611
1,1898170955639255268,El pase que metió Ander Herrera es el 90% del gol. Supremo.,https://x.com/Quiroga12_/status/1898170955639255268
1,1898170131286511763,"Que jugadorazo Ander Herrera por favor, es el distinto.",https://x.com/12Maibj/status/1898170131286511763
1,1898170157865783800,"Ander Herrera, futbolista CAVIAR.",https://x.com/EditsBoke/status/1898170157865783800
1,1898197531911143849,"Ander Herrera declara bien, juega bien, los pibes en Boca, y algunos grandes también, tienen que seguir el ejemplo de él.",https://x.com/AleLiparoti/status/1898197531911143849
1,1898196670346584401,Pero perfecto Ander querido,https://x.com/SiemPReCABJ12/status/1898196670346584401
1,1898197846207127964,"Declaró con una altura bárbara, 10 puntos",https://x.com/lechon_sapee/status/1898197846207127964
1,1898211137453252917,Que pedazo de casaca,https://x.com/Amaa01/status/1898211137453252917
1,1898196966086975689,Qué tipazo Ander viva VOX,https://x.com/NotAdroII/status/1898196966086975689
1,1898198193214558682,""Destacar a Di lollo y Milton Delgado" By Ander Herrera. Excelente 💙💛💙 https://pbs.twimg.com/media/GlfBMoMXQAAkldJ?format=jpg&name=small",https://x.com/Pato_Bocaa/status/1898198193214558682
1,1898200330334069125,Muchas gracias por venir Ander!!!! tú calidad es un lujo de ver.,https://x.com/Guiller18187439/status/1898200330334069125
1,1898197531714068682,"Ander Herrera destacó el partido de Di Lollo, muy cierto el pibe defensor es un gran cumplidor. Aprovechando cada oportunidad",https://x.com/gopereyra/status/1898197531714068682
1,1898202766935306603,Muy bien Di Lollo y la hormiga atómica Delgado,https://x.com/heriten/status/1898202766935306603
1,1898196734288757240,"Un lujo el partido de Ander Herrera, jerarquía en cada toque",https://x.com/anntopanetta/status/1898196734288757240
1,1898598127080198437,"Que buena película Anora, merecidisimos los premios a la actriz",https://x.com/sofiso__/status/1898598127080198437
1,1898597110116737279,Que buena película Counterattack 🫡,https://x.com/ebraham99/status/1898597110116737279
1,1898517320395264415,"Claro, justificar un problema real con un elemento ficticio.",https://x.com/ChrisRogue2/status/1898517320395264415
1,1896266263162466815,"Titanic, El Retorno del Rey, Infiltrados, Birdman, Greenbook… Para mí, de las mejores de esa foto sin duda.",https://x.com/EiProfeta/status/1896266263162466815
0,1896308010475290899,2018 es un insulto,https://x.com/BaraGirls1/status/1896308010475290899
0,1896283749870121006,Que bodrio fue todo en todas partes al mismo tiempo…,https://x.com/Italooop/status/1896283749870121006
0,1898602112902115367,"Eres un bodrio de persona, Juan.",https://x.com/globosbtb/status/1898602112902115367
0,1898600231677333800,Que bodrio de partido 🤦🏻‍♂️,https://x.com/DerveenOficial/status/1898600231677333800
0,1258570389128646661,Que bodrio esta materia,https://x.com/SBonato96/status/1258570389128646661
0,1898604205725675619,Que molesto que esta ese grillo,https://x.com/SBonato96/status/1898604205725675619
0,1896218001709625573,qué autodestructivo es esperar algo de alguien,https://x.com/textuit/status/1896218001709625573
0,1896512442420842957,La decepción está a la altura de la expectativa.,https://x.com/jaime_orttega/status/1896512442420842957
0,1895270558151123331,me caga la gente q tiene complejo de víctima,https://x.com/miacardenas0/status/1895270558151123331
0,1895917074217885741,yo lit odio a esas personas 😂😂,https://x.com/diansiita/status/1895917074217885741
0,1895509349847736533,No es complejo. Es manipuladora.,https://x.com/MalMalhablada/status/1895509349847736533
1,1880238499431084434,Viernes te espere tanto,https://x.com/Zaaitour/status/1880238499431084434
1,1874273233702457615,"Lo más lindo , mí familia en casa ♥️",https://x.com/Zaaitour/status/1874273233702457615
0,1872121351772983317,Me revienta terminar sintiéndome culpable de situaciones que yo no genere,https://x.com/Zaaitour/status/1872121351772983317
1,1858704285871030617,"El tiempo, la mejor cura para el alma",https://x.com/Zaaitour/status/1858704285871030617
1,1896215558263370164,Cerati sos eterno en mi ❤️‍🩹,https://x.com/Jacquee9/status/1896215558263370164
1,1883214899293348163,Siempre es un buen momento para un heladito 🐽😅,https://x.com/Jacquee9/status/1883214899293348163
1,1881201555346723173,"Pizza, flan, heladito, fernecito, birritas, amigas gracias estos mimos ❤️‍🩹❤️‍🩹 hermoso fin.",https://x.com/Jacquee9/status/1881201555346723173
1,1825533552362205524,"Mi niña interior es feliz, escuchándote @Floricienta ❤️‍🩹",https://x.com/Jacquee9/status/1825533552362205524
0,1811195667705913818,Me aburre el desinterés.,https://x.com/Jacquee9/status/1811195667705913818
0,1805670482534187510,Estoy totalmente agotada mental y emocionalmente.,https://x.com/Jacquee9/status/1805670482534187510
1,1801050823482302715,"Mi amiga haciéndome ñoquis de calabaza, jajaja gracias por tanto amor agustina ❤️‍🩹",https://x.com/Jacquee9/status/1801050823482302715
1,1767231815679430663,"Estoy recibiendo tanto cariño, que doy gracias, gracias, gracias por tanto 💖💖",https://x.com/Jacquee9/status/1767231815679430663
0,1679233004365922305,Hay palabras que duelen más que una patada .,https://x.com/Jacquee9/status/1679233004365922305
1,1661582035889139712,Placeres y acostarse escuchando el ruidito a lluvia 🤩🌨♡,https://x.com/Jacquee9/status/1661582035889139712
1,1657736960985690112,"Un matecito amargo, unas facturitas, pequeños placeres, de domingo 💫",https://x.com/Jacquee9/status/1657736960985690112
1,1654303070841458690,"Gracias, gracias, gracias, me llena el 🧡 que confíen en mi 💫",https://x.com/Jacquee9/status/1654303070841458690
1,1641750820759781378,Confío en los nuevos comienzos 🍀❤🤞🏽,https://x.com/Jacquee9/status/1641750820759781378
0,1631825351151173633,"La ansiedad que tengo por dios, vivo comiendo todo el tiempo y cualquier cosa",https://x.com/eliananoir_/status/1631825351151173633
0,1621090512169226240,Que sufrimiento no poder seguir durmiendo 😭😭😭,https://x.com/Jacquee9/status/1621090512169226240
0,1613932729359368197,Me aflojo un poco y pego una lloradita 😥,https://x.com/Jacquee9/status/1613932729359368197
