label,id,tweet
0,2216017235,farewell breakfast tomorrow.  Im gonna miss everyone so much. I love you guys.
1,2186058081,@LC_xO0 I LOVE YOUUUUU RIGHT BACKKKKKK 
0,2328096273,oww the dog hurt my face!   biscuits r yummy
0,2288654480,@mxpxtreme how's it going?  Miss our high school chats. those were the days...now we're all grown up  lol
0,2264486526,@sleepydumpling  no good. went there for yumcha a last month with a friend who's half chinese and a foodie and she said it was top quality
1,2059067941,"The sun came out, YAY!!!!! I love Dana Point. "
0,2202378344,my throat hurts. no talking for me  haha
1,1695730378,@whitbull So that is different than normal how? 
0,1982905332,"An hour left, all spent working on my project. "
1,1690870394,Just bought a D&amp;G watch. I fuckin luv it !! my early bday gift 
1,1983066642,"Someone was like, &quot;Twilight will win so many awards.&quot; There are only so many bad film awards that an award show can give out. "
0,2003243490,completed my 2nd mini marathon woowoo.. now suffering from burnt shoulders and arms 
1,1969151665,Ok after babysitting for a couple from church tonight we want a baby more than ever. It was so fun. Orrin is so cute 
1,1956876818,"@tweenkle77 yep, it aint a day ending in 'Y' if I aint in trouble "
0,2175288794,@amyalicee oh noes  get well soon baby! &lt;3
0,2187213256,aaarrgh... after 40% taxes and 30% for espp and 401k these bonus payouts don't excite me  only consolation is this lot better than nothing
1,1676565577,@mileycyrus Just stopping by to tell you im one of ur biggest fans and you inspire me more than you know   I hope to meet you someday..
1,2175793927,@ShivaniRamaiah  shiney
0,2323449345,too laZy to doooo homework 
0,2285022003,"i dont like being sad. especially over dumbass guys  i'd rather make others sad, specifically children and shitty drivers."
0,2060756135,"Ok, all those sweet tweets from earlier...? Down the drain. Looks like we're in for a long night.  #neverendingsocialevents"
1,2007241599,does anyone want to offer me this book? http://is.gd/MvXb paperback is preferred! 
1,2013732429,Okay. Time for &quot;Spring Breakdown&quot; with  commentary! 
0,1559540554,"I really should start cooking dinner earlier, instead of waiting to actually feel hungry. Planning, I believe it's called "
0,2187147954,Im all itchy  I have all kinds of misquito bites from being in bumblefuck nowhere Michigan...grr
1,1972897551,". . .getting ready to hangout w/ my homie to do work, phx fire dept here i come!  lol"
1,1996275266,helping with the one acts at the high school 
1,1998390949,patiently awaiting thursdayyy!  today has been a better day indeed.
1,1985558764,@marialavis You are blessed. I'm trapped in MÃ©xico City... dreaming about retiring (some day) to Vancouver or Victoria  ***Enjoy !***  
1,2185099557,can somebody in texas tell me what time we are on telly vision tonight please    can't quite cope with the timezones
0,1467900244,"http://twitpic.com/2y2yi - I love you, Buck. "
1,1694145769,Brian is teaching me soccer!! Lots of fun 
0,2060658895,"@crazymokes I've done some silversmithing. Just remember if a piece of molten metal rolls on to the floor, don't grab it. I did this "
0,2229323891,ahhh.. hangedover i feel so sick! in bed all day wrost feeling ever!  
0,2244690208,i'm hangry!   as always.
0,1551670254,"@selfreflexion Not too bad -- did  everything I needed: Web browsing and C++, lol.  I don't have a lot to compare to though ... "
0,1973513634,I just witnessed a drug deal in the mall bathroom.   
1,1984380064,@twicullen I'm good- thanks. Having a way better day  How about you? 
0,1792005757,can't think of what to do for this re-design 
1,2016517061,@RiverCityOtter Everything is a bit better already!! Firs official replay with my dear MacBook Pro 
0,1957754611,Things aren't just as easy and simple as they seem to be. 
1,1970903630,@CHERYLtheArtist Would love to see more of your tea rooms! They are so inspiring and fun to see. I bought a sweet book yest all about tea 
1,1974018703,It's not a print ;) I think Marion got it this week so will post it online next week 
1,2191249636,@airarowena wow . FAVORiTE GiRL ! haha . thanks .  misss uu . &lt;3uu . x| .
0,2181314140,@Csylph nah i dint kno  WHY do i always miss out on this !
1,2068576099,DANGHey! I love that song! It sums up my life right now!  I have a big smile on my face because of that song.  Text!
0,1996890613,getting sick....oh no. just in time for the precal final tomorrow  yucky
1,1970356588,new greenday song in my head. 
1,2174378475,@Schantzman87 Hey  Nothing much just a bit exhausted. It was my first official day of working xD My knee is acting up like usual.. You?
0,2266007646,"damn it, why are you doing this to me?!? "
1,1986716546,@jane_volturi1 *text* lol...slow down girl...u have a lot of time 2 have fun 
1,2190951036,@netean there are a lot of vegan coffee creamers f.i. that one: http://ow.ly/emAd by Soyatoo 
1,1760146350,"@verwon Well hope U feel better, take care, nice chit chattin w/U "
0,1974985910,Today is just not my day at all! 
0,2014163236,Cannot sleep. This is getting rediculous. And to make matters worse...I have no more orange juice 
0,2007632729,"needs one of those long grabbers to reach a pair of pliers dropped behind the desk.  Curse my short, shrimpy arms!"
0,2232535697,To much on my mind. Just took a sleeping pill so I can actually sleep tonight 
1,2014125180,I have a crush on Conan O'Brien... he's a cutie 
0,2324325050,"The other night, after I played at Chelsea's, I had my A harmonica in my pocket &amp; I accidentally sat on it and dented it "
1,2177065204,@Shiko_Msa  *blushings*
1,1978450772,.@GrndDchssOfOZ hahaha!! *there* you are!!! you're still up! you're unstoppable!!! 
1,1573561719,@hanaabanana Thanks for the song I love it 
1,1986719115,omg he looks so cute in his glasses 
0,2216644034,"@rmazar Ugh - I've been meaning to do this too, but maybe I'll wait and hear if you've resolved the issue before going ahead.  "
1,2047481245,"@IlanRubin The entirety of LZ3 and PhysGraf. Anything lo-tempo (Rain Song), epic (Achilles) or both (D&amp;C). Out Door has keyboards, so... "
0,2189873144,#iremember not having terrible hayfever 
0,2002985018,Driving to get my wisdom teeth removed. 
0,2327713928,its boilin today. Wot is with the weather these days. 
1,1693025195,@esmn me too 
0,2175389791,not excited for school 
1,1966356500,Visite meu Orkut (: http://bit.ly/hmUnR  Chegando aos 35 mil scrap 
0,1880102570,Just Up..I Am Trien To Swallow Breakfast But It Hurts And Its Only A Yogart  :'( I Might Have To Go Doctor And Hospital 
0,1980060021,And here we are at the Emergency Room...wifey doesn't feel well at all...for her to go 2 the quack is a big deal 
1,1692567791,"@kalyanp Well, she's cute so I'll take the comparison as a compliment.    I love her guest's last name.  LOL!"
0,1933018531,"What a day/night. I couldn't even look at him w/o crying  I love you baby, stay strong!"
0,1678382557,"Hm, Work at 9-6 with a 30 min lunch break. While my boyfriend is going to test drive and might get a lotus. Thanks responsibility. Ugh "
1,2067643895,"studying for finals now, Lakers later "
0,2239732796,I need a vacation. 
1,2046869339,@kbirbeck @owlsdaughter Hoping that the readings were fun! 
0,1882577791,Got my painting clothes on! Ready to finish that spring cleaning ... though I doubt the children are. No camping spaces left anywhere. 
0,2176094144,@SongzYuuup  I missed Strata but I heard it was a zoo. Unfortunately late nights at a club and teaching 7th graders doesn't mix well.
1,2070561428,@sweepstakesgirl would luv that 
0,2283025382,"Benneteau just ran into  a wall, quite litrerally :I He looks like he is in immense pain... Hope he is alright! "
0,1770861355,gonna try to get some shut eye! hopefully my throat gets better! 
1,1771057670,"@deucehartley yeah, I am a late tweeter "
0,2228794831,@TreeYourWorld shame! and you're so close to launching  oh well the munney grubbers come out when they see a good thing like the 'your'
1,1962486462,jus read neil gaiman's Coraline... Magical and creepy 
0,1677997408,I'm a pillow short. 
0,2194014584,Becoming extremely tempted by the new YuGiOh DS game. Help me out here. 
1,1980883319,@lakeerieartists Sure thing. I`m just sending off a note to Bonnie right now. 
1,1977364708,@EntrepreneurZen And we have even got an Aussie in our team Tim Cahill Tsk Tsk !!  
1,1974332666,@emmyrossum I feel it's liberating to not be home to catch a show. I can out and enjoy life; watch tv later 
0,1996100705,"@mikef1182  sorry chief! Your off the next 2 days, so hit it then. Oh and yeah, both you AND Ray are off!!! SUCKO!!!"
0,2046967607,@Rachellis14 nothin reli pritty damn bored  wuu2 2mora x
1,1932622581,@mitchelmusso 5 days ! and I preordered 
0,2205381544,"Worried about Dixe, he doesn't look very good "
1,1993269359,@tiffy91 I can't wait until tomorrow 
0,2302533517,presentation on progesterone sometime this week..i hate presentations  
1,1824429156,I want to see Star Trek again  it was FANTASTIC!!!!!!!
0,2295997339,had an amazing time last night. boston with jeffrey for his last day 
0,2068393249,thinking about going underground for a few days 
1,1754968530,HAPPY MOTHERS DAY 
0,2049118869,@heynadine 
1,2013867656,@gadiy You're gonna get my type of phone too? Get me the memory card! 
0,2249198097,@ddlovato I live 20 minutes to Hartford but dont have ticket so I cant see you 
0,1553641084,@WilliamHStrafe And me...don't feel bad. 
0,1825056109,My cousin is leaving tomorrow just because nobody will leave her alone. LET HER LIVE HER OWN LIFE! She doesnt even want her kids anymore 
0,2252438722,On my way home from disney   soccer camp next week...
0,2234997369,I'm so tired but I can't sleep!! 
0,2202933215,aw henry &amp; i lost at ponggg 
1,2179604365,@Klecun got my Hotel &amp; Hire Car sorted for the first week at Pepsi  Now  I can relax and look forward to it
0,2057987053,"@LiloBelle wow, that's a pretty big bill  you should definitely try uni. We're still students until Oct so they should give it to you."
1,2056097297,At chile's with some people  fun stuff.
1,2065267617,"@mmitchelldaviss same bra, cept that it's cause of work and i just got off and i started at 11 pm and it in now 7:30 "
1,1957367948,@kbarstereo yess at wollongong or sydney is australia 
0,2202511349,I'm glad my Homer is still rolling strong in year 3. Hope he goes a while longer. Can't afford a new lappy 
1,2033318139,"Thanks for making me feel so loved today, friendlies "
1,1693810451,"@theogmizzark Haha, It makes me happy too! I love Blu-Ray! "
0,2174870612,just woke upp .... wanna go back to sleeep 
1,1751035827,"@mediocrefilms Yes, that does sound like a distinct advantage. Fortunately, I enjoy being female. "
0,2261859927,tired.. can't be stuffed to go to school 
1,1964246340,@midnighteskye thanks so much for the follow mention! 
1,2044501354,@LetsTryScience thanks 
0,2211317598,@deepbrowneyes yes i miss Jo!   i miss the chat
0,2193750992,Rushing home to see Sienna and Owen. While noticing that the Dutch exchange is down again. 
1,2045338782,"@ModernEcoHomes Will do! Busy organizing our shipments for NeoCon, but I'd love to catch up with you next week - I'll email you "
1,1982263597,"Hey! I got back from my brother's soccer game, then I went to Target, and then had pizza!! "
0,1990836165,@Geoffruben Thanks for the heads up. Hopefully someone will reopen it soon 
1,1881210804,"@aitchmade : haha, nice 2 see u here "
1,1981472166,Do you reckon this would work twitter? http://bit.ly/qMeiS     x
0,2205223167,"@bojoinx yes, gel.. "
0,2063294321,"Was woken up by sirens that lasted 10 minutes, meep. Hope nothing awful has happened  Watching SFTW in bed with a cuppa now. So sleepy..."
0,1957163634,I've got to catch the bus to work 
0,2244965950,@jojo_jtv awww sont cry  you crying makes others sad
1,1469675410,@ollybenson  Have a look at this - It might explain  http://bit.ly/oG92
1,2052779575,"Seems I'm not only going to Ocean Terminal today with my sis, but also on a picnic with my aunt, uncle, and their new puppy. "
0,1966666418,Missing my bub  one more month!
0,2260595172,What up twitter? Ain't hollered at yall all day... Back to feeling sick 
1,2002201841,@Splodz mmmmmmmm love wasabi  I am a total sushi freak
0,2047938214,worked 58 hours this week. saw my baby for 1 
0,1966973180,@laurgasms I don't want to be a terr'ist. 
0,2071565491,cant wait for school to be done  it's taking so long
1,2176025554,@maxxd Good times  Looking forward to doing it again! I found myself looking at X-Box 360s on the internet this morning : /
1,1835247621,Leave one week from today! Up and going about to give a tour 
1,2049688561,@blahhbecca lmao we're hilarious ;) we still on for breakfaast? 
0,1964399429,@dimensionmedia @refreshboca? what is this? is everyone abandoning me?        ;-)
0,2056830598,@deiknuo  And I've finished my steak too....
1,1990768966,@Lanevids  i will as soon as i get home! Thanks for the reminder.
0,2249653373,Today I got a huge taste of what i am missing out on this summer. There are so many memories I dont get to create &amp;people I wont get2know 
1,2064609228,i love these all 
0,1971263203,less than an hour... if she actually gets out on time 
0,1553549581,home alone and lonely 
1,1972719599,i know im going to go shopping i need new shoes  
0,2234946720,"@pikestaff *hug* I'm never quite as good with combat as I am with mut, even counting my awesome swords of pwnage. "
1,2054232209,Blast off in T-minus 32 sexonds and counting!  
1,2001976666,Checking out a workshop about lucid dreams... hmmm... dreams... 
1,2004633326,welcome our new solis @feliciasw I think you really have the talent. I adore you. 
1,1976810037,playing sims with my sister; classic! 
0,2247689433,Is missing My Addy 
1,2062315880,@greeneash good morning Ashâ¥ 
1,2063579260,@joesentoso wow so sweet . thank u Joe 
0,2067769787,@juhidee119 i'm just tryin to eat less..not that i eat much..i just gain weight with every bit of food i get into my mouth 
0,2068737568,bnp ahead of lib dems and greens in Wakefield 
1,2060330378,@oceandme alcohol is my antidrug  now i need an activity for the night so wattup??
1,2017683278,@mileycyrus omg! this is amazing news!!! i can't wait to see you and metro station!!! 
1,1985489360,"@DawaunParker good luck, Buddy "
1,1983760134,THANK YOU TO ALL MY NEW FOLLOWERS 
0,1572830785,@Doovde that makes me feel soooo sick. 
0,2296301830,"'s iphone has no reception in the cement box building at work.  it blows his co-worker can chat freely on her cell, while i have to work! "
1,1794326520,"it feels so good to be in the same room with David Cook :&quot;&gt; isnt that right, my friends?  No really, just came from his mall show "
0,2325201147,really want to run away from this meeting 
0,2182858058,I swear. I am always in the most awkward of situations 
1,1972177171,@seankingston Hey sean  x
1,1996823442,enjoying my new hammock and listening to music! anyone care to join? 
1,1565103260,A good nights sleep and a good workout this morning...Maybe work won't suck today.  
0,2061082002,"on my way 2 the airport, heading home. Bit sad "
0,2246421432,guess i wont be gettin that Big Mac and McFlurry 2nite 
0,1469751794,April showers isn't supposed to mean snow.  *sigh
1,2174833818,"@saltyshutter have fun, hope to see you later "
1,2053861074,"@chibialfa Yes, I am on a fever. Back pain and all. Stop it, Baby. How could you be responsible ? I'll do it again  Re : late nite convo"
1,1685407938,I missed practicing guitar. Can't wait till I get a strap for it so I can play standing up. 
0,1961424200,Evermore &amp; End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later
1,1978835505,I'm a Proud Christian!  Gotten Baptized yesterday.  Gabby said my mom will get mad. :-?? but that won't stop me.
0,2017054974,Another fire bell today...got more astro turf in my shoes  xx
1,1695377507,Liking the Windows 7 Release Candidate so far... (also liking my new video card and terabyte harddisk  )
0,1963150188,Good morning world! I feel really sick. 
0,2197667185,Is it actually working again??  I can't tell! x
1,2070765846,won 228 @ mahjong 
1,2013346246,"Yay, I'm going to watch Hannah Montana The Movie this Thursday! Aww, I'm so excited!  Must be early coz I'm there will be loads of ppl!"
1,2177448057,@Lindat44 they're usually lower maintenance at least 
0,2061109999,"Relaxing, listening to new Silversun Pickups (@SSPU), in a good mood now - but still nervous about tomorrow.  "
1,1833333992,@PRmomHawaii Doesn't it make you want to get married again?  Who's wedding?  Wish we could have made it to yours... 
1,1978162369,"going to sleep soon, the international mgmt of 30H!disco worked very hard tonight. we are now a legit band. jebby would be proud. "
0,2002465950,its more like 2 crappy pics out of 200 terrible ones  You try to convince them to sit still!
1,1971635669,I'm talking about them  Come on lions! #lions
0,2058467819,@Venus30  *hugs* have you any asprin? Call the doctor if it gets worse.
1,2048071413,work lappy is OFF and PACKED 
1,1973675069,@whoissuresh that's cool  So will you be playing in the LA area anytime soon?
0,1986568090,@ErinGoss There's just way too many 15 year olds out there voting for Twilight for Slumdog to even have a chance. 
0,2177158830,Just found a 3.0GM bug in my app. Have to reject my binary and redo it  Not Happy Jan.
1,1984396408,@WH1SKS sorry   i'm in bed already. I don't sleep in clothes.... And i'm can't really take pictures of invisi-knickers 
1,2065102894,"@ceriannbrown hey gorgeous  I like the new shizz, maybe see you around town sometime, follow me "
1,1978427869,"ohhh, jus got a new hair cut  check it out on myspace!"
0,2252933644,"After trying to persuade some Bellmorons to attend, it appears I won't be watching MTV shoot their Emerson quidditch promo today "
1,1753869105,Happy Mother's Day!  @&gt;---&gt;---&gt;--- A rose for YOU!  
0,2016342485,"@emotionalpedant burnout on the xbox was THE greatest game i ever played. when they tried to improve it for the 360, it was terrible "
0,2289546780,i feel like eating some strawberries. but sadly my mom ate the last ones like 15 min. ago.  and i have BIG craving.
0,2246870624,happy birthday boo bear! shes 23 today. mama bear sprained her foot and ruined the reunion plans.  &lt;3 mama &lt;3
0,1956811375,@Str8Nasty gah...just got invited to go play L4D...can't turn that down. 
0,2213092414,just got back from the doctors i had 2 get 4 shots! 4! i was only supposed to get 1!!! but nooo i ended up getting 4!!!! im all achey now 
1,1975830940,suprise grandma. 
0,1692126739,"@nanaIStrouble A great fone, with horrible battery life. "
0,2227730511,"Off to bath, must do this now or I never will and that's never a good look "
0,2246875928,@HelenGoytizolo Liiikeee? I have ZERO money 
1,2191944606,"@Justfred1 I'm from Australia  I started a hip-hop/R&amp;B magazine IN Australia, not about Australia."
0,2174976534,I wish someone would buy ME a bear from Build-a-Bear. 
1,1967041191,At the studio....of course 
0,2283559620,Another day filled with babysitting. I wish i could babysit my baby. 
0,1830573820,I love u too Auntie Dawn. Sorry I'm not smiling..... I just don't feel good  http://twitpic.com/5ebx5
0,1557147853,"@patinabox mines going fast, but ram is maxed out and cifs is down. "
1,2047791751,"@Bones_Fans i bet u do! ill just have 2 cook dinner though, dont wnt me 2 end lk sum geeks - starving in front of full fridge while on pc "
1,1823084004,@kittychix Um...that's a good question. Why are you going through this whole unnecessary ordeal? 
0,2259426707,Is waking up to another sunny day in Singapore but this cold's not going away 
0,2064848592,morning my twiggas. i have a serious headace!  i took some meds but i need to lay back down 
0,1956424109,"@samenashi Adam Lambert will be my next ringtone provided i can find my phone, i lost it this wkend ugh "
1,1968666560,Chatting on the OFC...Good times. 
0,1978256500,"@xHelloCallie  life sucks, and you're going nowhere kind of? "
0,1986342511,"Twilight getting so many awards in the MTV movie awards? God, I give up on Humanity now "
0,2018497279,Two funerals in one week!!! SAD 
0,1835759605,homework time 
1,1559516626,initiation today. 
0,2233846666,"ps. i texted my mama about gilly and she said sorry, no pun intended "
1,2015424346,TODAAAY!!  groupie day! 
1,1960649920,@CathyZielske Coming Toon huh? Are Bugs and Tweetie co-teaching? Because that would seriously rock. 
1,2186528162,Tiring day today... but good. 
1,1794662756,@blessedfamchaos he'll start talking again if he gets hungry enough 
0,1955973319,@astrejlau Oh no!! Are you okay? Getting rear-ended is the worst 
0,2226428587,wearing a VERY ugly t-shirt i found in the attic and looking at baby kittens... THERE SOO CUTE!  my friends groundhog is dead 
0,2053564241,Started my FP3 revision (maths not F1!). Didn't know how to do any questions. Maybe I should have should have done some work this year 
1,1991738862,"@joeymcintyre the WaHo of all the great places in ATL, that is where u want to start ur day?  Hmmm. are u hungover, that could explain it "
1,2177844539,done wit exams 
1,1880571797,@starlingpoet #recomendo tb 
0,2014618691,Scary ass lightening and thunder...can't sleep 
1,2013163481,@enyflyguy22 im like a fat person i eat almost anything. jus get me watever u get 
1,2062202020,@gone_as_lala haha so i'll text you my name now? excited ka na? 
1,2000019616,@missyleone writing. correction. trying to write ... good luck on your trip 
1,2032886413,"Oh, I forgot, today was Elaine's birthday! Happy Birthday SUJU! "
0,2186483263,@dresdnbombshell we don't have a dryer at the hotel. 
1,2052941019,While waiting for my daughter to run out of steam in one of her tantrums  reading news about DIUS/BERR merger into Dept. of BIS ...
0,2179776284,"@stevendejongh Shit! Heard about the crash...sorry! I hear you are ok, happy to hear it. Forgot to say &quot;good luck &amp; stay safe.&quot; "
1,1469956786,Going to see Acda &amp; De Munnik this evening! 
0,1694014956,"FINALLY home, and about to sleep. It smells of Keiths Pizza lol. Fawwwk, work tomorrow. So depressing thinking about that place. "
1,2051251105,And thank you to @vintage75music @msdrama and @honeysoul for the #ff love. I appreciate it and you. 
0,2047559063,Dang I have no money to buy me lunch 
0,2284826467,i need a job man... im so bored 
0,2325470729,is sick as a chip 
1,1553271155,Creatures Of The Night! New 4am project blog post http://is.gd/tbQY Are you digging the 4am Project? Tell your friends. pls rt! 
1,2000765833,"@MissGoogle It was really good  we gave out prizes and goodie bags, and there was lots of good food. And of course the ppl were great "
0,1824970227,My GF has managed to poison herself with Jalapenos last night. Nurse duty for me 
0,2068622659,Gordon isn't leading anymore. Steve made him pit 
1,1753714086,"It's 5:03 in the morning.. I think it's time I went to bed. - so, goodnight everyone  http://tumblr.com/xaj1qz8v3"
1,1880363711,@newsbee Is that the new cut and colour from today's hairdresser? Nice new pic luv 
1,2001266685,"@RossBOnline I wouldn't say serious time, maybe an hour or so. I'd forgotten the high score thread on #rllmuk, ta "
1,2014956431,@lianacordes ok i will do for u. Lol 
1,2185666909,@LNTweet just got the EP audio and video!!!! 
0,2190605805,*yawns.  im tireddd. where is everybody 
0,2262272871,boy isn't coming over...would rather get wasted at some party. grrrrr.  
0,2236534714,wish i was going to barca now. no passport  SUCKS!!!
1,1823511353,"gonna try a shout-out back to @barrysouthgate (brand new to this, so i may do something twittery   here goes....and click &gt;"
0,2283653267,@Siemny  but 100's but eh end of the week 
1,2188701977,"@kongtemplation funny, I just got a similar message from another account. "
1,1882832958,@jacjewelry Thank you 
1,1880666564,"@Elizaaatje have a good time, wish I was with you "
1,2067356051,Mother ffffuuuuccckkkeerrr! 
0,1468447712,"Having casual, unprotected tweets with twats I'll probably never see again. My mom will be so dissapointed "
1,2059548038,On a chase for theses tickets! Bank on that! (chase bank; get it?) 
0,1695924231,is planning &amp; prepping...not playing or partying! 
1,1932759015,Oh snap! I gotta hater on twitter!! Hahahahaha! Awwww...Jesus still lovesz u sweetie  and I love u too! God bless u xoxo
0,2197290189,printing yet more cv's :| need a job so bad  want my 2nd pair of designer sunglasses!!
1,1972738033,Hey @backstreetboys hi guys... PERU GUYS IS WAITING FOR YOU   (groundctrl live &gt; http://ustre.am/X1C)
0,2199226337,@kirsty1181 and I still didnt know  well outta the loop on outbound lol
0,2263709993,"@jennych4 I watched til the bitter end, Darlin'; so sad letting another game get away "
0,2263564828,"I need a new practice staff, current one is wobbly "
0,2015403035,Listening to Sigur Ros to try and chill out... off to exam in 10 mins 
0,2255050466,@_adam_hicks awwwwww  dislikeeee!!
1,1751988481,Getting some sleep. Stuff with the family and a ton of homework tomorrow. Night 
1,2057317951,"No idea who the people in the video are, but such a cute song  â« http://blip.fm/~7r6g8"
1,2013950199,Oh and it's Royal Rumble 2007.  - http://tweet.sg
1,1972492205,@Kurai_Kitten good job on ur english final 
0,2263589910,I just deleted the Norton Ghost Image I wanted to restore. And I cant seem to be able to un-delete it either 
1,1883327784,"@MBtheREMIX LOL. No doubt, Mr Dalvin! It was great seeing &amp; sharing the stage with you.  Karaoke was a great idea. I needed a break. "
0,1932290423,"I need to go on suicide watch. The Drive, The Fumble, The Shot, Jose Mesa, the Sweep in '07, and now this... Where's my razor blade? "
1,1978997110,@detlef_c Thank you for the comment and for reading my blog!  I agree about not fitting being the fittest ;)
1,2176221929,good night #squarespace 
0,2051207974,@gwbell I disappoint. They don't accept iPhone coupons. I left the printed out version at home on accident. 
1,1468266482,@warrenparkinson the production is called Block Party. We dance while playing and making constructions with huge blocks 
0,1557731943,@janeshmane yup till june 4. THIS IS SOO UNFAIR! 
0,2176147882,being sad abd getting worried...... 
0,2184412502,"@NextOnHeroes I need to find a rich husband, or win the lotery "
1,2044463381,"#FollowFriday: @wvpmc Because Wendy is brilliant, social and always has kind words for us. "
0,1972013501,Mr Sun you are no friend of mine. I'm so burnt. it's so sore  whatever sun stroke is i think i got it ='(
0,2190510609,@evzi And then we'll all have to live underground 
1,1573839279,"@ucinema ha! Oh dear, hope you made it up to her! "
0,1973519007,@chrispyuk aww simon's comment made aiden cry  he said he didn't think the performance was as good as last nights 
0,2251479149,I get really bad insomnia during summer break 
1,2058725055,@Rell8182 Definitely 
0,2182544351,"hanging around the house, cleaning  going to drop off Mason in a little bit."
0,2049390935,@JayElectronica i sooooooo wish sighs...babysitter issues. so depressing! 
1,2050584147,Not feeling this rainy day.. Going to stop at Insomnia Cookies for a double chocolate chunk cookie and milk! Already feeling better  Yum!
1,1557388188,@zocookie fab . I've got one I'll send you too. Weird pic.  xx
0,2222273373,"Interesting websites on there, sorry if yours is on it "
0,1991656980,"watching linkin park road to revolution concert and eating ice cream (: oh, and it just started raining "
0,2323816591,JB! Jonas! Jonas! Jonas! Jonas! i wish i was at a concert screaming it out.!  IF they ever come.
1,1553646292,@rockwiththebest thanks... 
0,2213059231,@hishaamsiddiqi what's with the annoyed tweeTs? 
0,2059292042,tired as hell.. gotta be up in 7 hours for work 
1,1468296124,"Sweet dreams to you, Jared. "
0,2266222362,sore tummy  guff weather .......suckky day suckey indeeed !
0,2228462853,RIP Grandma....I know you're in a better place with no more pain &amp; suffering.  
0,2300891287,@cecesusie CONGRATS. i want in  have fun for me and feel better. my baby cousin is sick with the same thing
1,1980399757,"@Panthras Gave in, had one of their new Strawberries &amp; Kreme varieties "
1,2181253867,"@NataliaFletcher my looooove, (L) i miss yoou (: SJIOAJIOSA ^^ thing of who haven't that write   BOM, ACHO QUE ESSA FRASE TÃ? ERRADA. skop"
0,2265913916,Just ate some pop tarts and now i'm gonna head to the gym and then to work 
0,2048001419,"Something save us, MORE BNP councillors?! Nice one England "
0,2063489031,Papi has a cold. And it woke me up. 
0,2256042493,"@mileycyrus Are you coming to Sweden this year? , can't see it on your site. "
0,1792958790,ugghhh.. i have a headache 
1,1985789186,"Gator softball with an incredible 6-5 win vs. Alabama, will play for the national championship! Details after I stop jumping and shouting "
0,2204767569,hates sitting in the office while outside the weather is that nice....I want to go off for BBQ and bathing....fuck 
1,1557821089,@TigerMystic HE hides or u stop experiencing HIM at times?  It is the Ego that creates that illusion
0,1994544652,Heading up to Queens now! Wondering if I should cancel my date on Wed night! No tickets 
0,1991811813,wishing it was warmer out...  dr appt wednesday.. as always keeping fingures crossed
0,2061573565,Why oh why must the chinese food restaurants near my hotel all be closed 
0,2211291193,i'm done with him but its only a matter of time till i've got to say goodbye to the ones i love. everyone. i'm goina miss you guys. &lt;/3 
0,2323432863,im loneley. 
1,2063837940,@Ctyler22  has a really hott blonde in bed... 
1,1991384039,@amys_bus_ticket big hugs to you Carolle  thx sweetie!
1,1882916285,@PaulWestlake Oh right - explains it totally. The DMC mixes were the standard DJs material  ie DJs that are too lazy to do it for real 
1,2188505381,@KRichcreek you're welcome 
0,1553078153,@portiswasp  I don't think I have ever been as jealous of anyone
1,1979468603,so excited to see him 
1,1970610617,For the first time ever I made the morning train from Heuston. I proud  tired too as only 3hrs kip. my fault as ive not been meditating ..
0,2059633052,Fooooood is so fucknnnn expensiveeee ughghhghggh!!!! Only if I wasn't hungrry 
1,2065793447,Enjoyed reminiscing at Jill's party last night 
1,1968709475,@stephaniepratt juss saw the soup!andd i loved it!! 
1,2063547809,mileys coming up next on 60 minutes       i love her shes so adorable
1,1969810886,@haydnb iPhone landed face-first and hard on the bitumen. Shiny new iPhone is shiny and new!  - http://bit.ly/MI5QS
1,1686266878,@PerezHilton up so early I thought I was the only one 
0,1980240222,@MariahUKFan ya i no but we really have no choice  but YAY MWAH THANKS CHRISSY! Lol but ya once i get my drivers licence im gone!
1,1978806109,I'm hoooome!!!  the rain stopped just when I parked the car. Now it's hot again.
0,2295436455,just noticed that he hasn't eaten anything since he took his nap...  http://plurk.com/p/139h55
1,1986473095,@alinazc You're not the only one 
1,1835083335,@therealpickler http://twitpic.com/5f0bs - wooah... thats a huge cat. haha 
1,1834090762,@kayakchick @hllf I hear that Washington is beautiful 
1,1834348688,'Time Is An Illusion and All Time Is Now'... &quot;You ready to have some fun?  I thought so...&quot; Read Ariel's full article @ http://tr.im/jFd7
0,2002571073,@eddieizzard - Greetings from Bulgaria Eddie!  Rainy here  Send some SUN over here please ! Have a fab day ! xxx
1,2061558045,"@dentaldiva1 Hey D!!! Sorry I've been away, tried to go to a BBQ but got totally lost..now I'm back.. "
0,2066294288,"&quot;another aeroplane, another sunny day i wanna go home..&quot; "
0,2044489177,"Tattoo appointment was postponed till 6, fml "
0,2323703859,Open Day postponed until further notice... BUT school is still on as usual this Saturday  #fb
1,2065028997,"@hello_arrie yeah, i am! hahaha! "
1,1678053788,"On our way down to London, come on down to 93 Feet East tonight at 10pm  x"
1,2002144913,@ashishkulkarni good morning 
0,2070880248,@lallen349 I'm hoping its just a bug but I just checked temp &amp; I have a fever  So help me if Ive caught flu from all the hospital visits
1,1968023114,@suburbannoir I have a present for yoooou. 
0,2245415824,its like 00:05 where i am and im so tired 
